,Plot_Number,Rice_Cultivar,Experiment_Name,Nitrogen_Rate,Replicate,Yield,Heading_100,Date,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
67,31835,Jefferson,Mini_Core,130,2,6.764043868,80,06-09-2022,0.26739866,0.1044617,-0.62039465,0.89182335,1.3851286,-0.02146256,-0.69159234,-0.10915502,0.38050002,0.47160932,-0.37213758,0.044161044,0.9266008,132,212,-52
68,31839,M-202,Mini_Core,130,2,1.950978989,81,06-09-2022,0.22339788,0.39922774,-0.5680902,1.1695333,1.211332,0.38652045,-1.040711,-0.22974283,-0.1406279,0.94274104,0.07150536,0.328606,1.1118624,132,213,-53
69,31843,WAB462-10-3-1,Mini_Core,130,2,3.382021934,82,06-09-2022,0.27480766,0.067238696,0.064475,0.08735787,0.774162,0.095490284,-0.107279696,-0.23151691,0.14083016,0.25751016,-0.16454162,0.18010645,0.33660075,132,214,-54
70,31844,WAB462-10-3-1,Mini_Core,130,3,3.121910521,82,06-09-2022,0.28042847,0.15992145,0.025787069,0.2480264,0.8414847,0.21341382,-0.26811406,-0.2791905,0.03934787,0.42791536,-0.07905712,0.26405233,0.47437146,132,214,-54
71,31847,EMBRAPA 1200,Mini_Core,130,3,5.46320002,91,06-09-2022,0.19841033,0.13338003,-0.3330533,0.71187454,0.9615776,0.07347438,-0.5542116,-0.16677651,0.13137351,0.51792413,-0.09418249,0.09896311,0.6925783,132,223,-63
72,31850,RT7521FP,Mini_Core,130,3,16.65028504,86,06-09-2022,0.21639778,0.13399605,0.42896703,-0.18824254,0.27033222,0.3280133,0.0573453,-0.32906386,-0.19647168,0.31639293,0.13989232,0.3153787,0.0695595,132,218,-58
73,31852,Jefferson,Mini_Core,130,3,5.983709629,80,06-09-2022,0.20641081,0.20562309,-0.19612718,0.5775304,0.82494766,0.19725381,-0.47040144,-0.21158542,0.015416151,0.52052003,0.013126854,0.18468916,0.5977632,132,212,-52
74,31854,M-202,Mini_Core,130,3,8.064887715,81,06-09-2022,0.22044073,0.20351583,-0.25700477,0.6842369,0.8689718,0.20046057,-0.555494,-0.21595827,-0.0005513971,0.57575846,-0.002407625,0.207481,0.6615591,132,213,-53
75,31856,Jefferson,Mini_Core,130,4,9.10562015,80,06-09-2022,0.21145688,0.24504502,-0.49962837,1.1545143,1.1551658,0.18826118,-0.9444125,-0.17256463,-0.014727617,0.88396585,0.0052658394,0.17065325,1.0322669,132,212,-52
76,31860,RT7521FP,Mini_Core,130,4,18.21066673,84,06-09-2022,0.23362777,0.20389904,-0.03139469,0.49321312,0.6867966,0.25239432,-0.47233143,-0.22897221,-0.124668896,0.6403219,0.07628302,0.24459223,0.56745976,132,216,-56
77,31861,WAB462-10-3-1,Mini_Core,130,4,4.162356173,81,06-09-2022,0.2819716,0.115958,-0.3109195,0.55607486,1.0938625,0.015374314,-0.36917037,-0.18155605,0.29743657,0.3603642,-0.19950353,0.10947726,0.62006205,132,213,-53
78,31863,EMBRAPA 1200,Mini_Core,130,4,6.243821042,91,06-09-2022,0.2263617,0.39234397,-0.80433434,1.4993451,1.3680116,0.29500487,-1.2709125,-0.16448966,-0.051754605,1.0116018,0.01354304,0.26389372,1.3127122,132,223,-63
79,31864,M-202,Mini_Core,130,4,7.544664889,81,06-09-2022,0.25546423,0.4288691,-0.7928889,1.5202357,1.3454307,0.36564133,-1.3400137,-0.15994723,-0.16890158,1.1231229,0.04908532,0.30252138,1.3919401,132,213,-53
80,31868,Santee Gold,Santee_Gold,75,1,9.096648744,93,06-09-2022,0.23530856,0.11370138,0.054757193,0.28403845,0.6247455,0.16342022,-0.24422157,-0.23474294,-0.012409816,0.42937934,-0.004370883,0.18115266,0.39379516,132,225,-65
81,31869,Carolina Gold,Santee_Gold,75,1,3.914541468,91,06-09-2022,0.2195331,0.14232036,-0.29745367,0.69523764,0.90773654,0.10255767,-0.57907945,-0.16682988,0.06185447,0.5733459,-0.0722086,0.12382719,0.70301557,132,223,-63
82,31870,RoyJ,Santee_Gold,75,1,13.73674259,94,06-09-2022,0.28926304,0.11071007,-0.24686505,0.3933587,1.0117582,0.015548129,-0.27415138,-0.17251235,0.3080032,0.2728204,-0.23837684,0.11886728,0.5151007,132,226,-66
83,31871,Charleston Gold,Santee_Gold,75,1,6.171496878,88,06-09-2022,0.28903705,0.15901908,-0.27858686,0.47959527,1.1123803,0.10164725,-0.4125299,-0.18612537,0.22665083,0.4163594,-0.21307348,0.17800477,0.65852934,132,220,-60
84,31872,Santee Gold,Santee_Gold,75,2,9.503875769,92,06-09-2022,0.22273842,0.16206646,0.03248106,0.29464084,0.6763793,0.22595012,-0.2720061,-0.25518045,-0.03999142,0.4591574,0.03480993,0.23262863,0.42262667,132,224,-64
85,31873,Charleston Gold,Santee_Gold,75,2,5.397191973,88,06-09-2022,0.23919547,0.17197308,-0.16809812,0.508103,0.88170487,0.15789871,-0.42191705,-0.2146969,0.06803807,0.4965824,-0.049695082,0.18180148,0.58490235,132,220,-60
86,31874,Carolina Gold,Santee_Gold,75,2,3.851449957,91,06-09-2022,0.19582362,0.19755124,0.16508813,0.2136491,0.4329085,0.32615912,-0.26140022,-0.27884465,-0.22034748,0.532748,0.17219211,0.27528158,0.34662452,132,223,-63
87,31875,RoyJ,Santee_Gold,75,2,12.84485805,94,06-09-2022,0.2551697,0.20139298,-0.26945475,0.62090904,1.006714,0.17794096,-0.5430384,-0.21482939,0.0728214,0.5650422,-0.08977772,0.19592719,0.71338844,132,226,-66
88,31876,Charleston Gold,Santee_Gold,75,3,7.232581379,88,06-09-2022,0.23714814,0.22756249,-0.4506978,0.87979853,1.137033,0.14660957,-0.7237675,-0.16972825,0.09874692,0.64673734,-0.09096215,0.17478675,0.86326844,132,220,-60
89,31877,RoyJ,Santee_Gold,75,3,13.16891899,94,06-09-2022,0.22344606,0.16265742,-0.35418403,0.87309647,1.0344031,0.13078064,-0.736971,-0.15423597,0.034805212,0.72369903,-0.08127012,0.15381368,0.85389715,132,226,-66
90,31878,Carolina Gold,Santee_Gold,75,3,3.676514404,91,06-09-2022,0.21391799,0.11675416,0.003043427,0.3446807,0.5772999,0.12429619,-0.3083772,-0.19619362,-0.02817736,0.48190966,0.027757697,0.1383124,0.4147549,132,223,-63
91,31879,Santee Gold,Santee_Gold,75,3,10.2609739,94,06-09-2022,0.2155563,0.15314892,-0.035186514,0.46559834,0.6642115,0.17607453,-0.36938906,-0.21963923,-0.048759975,0.5522741,0.06218625,0.16311981,0.47371942,132,226,-66
92,31880,Charleston Gold,Santee_Gold,150,1,6.214513817,91,06-09-2022,0.27027053,0.20970745,-0.3320966,0.5962045,1.084215,0.16691145,-0.52623945,-0.19875152,0.13291895,0.5074415,-0.14372845,0.21344063,0.728922,132,223,-63
93,31881,RoyJ,Santee_Gold,150,1,14.05220014,98,06-09-2022,0.28154677,0.1644346,-0.38916424,0.68555254,1.1411457,0.06887034,-0.52278525,-0.16717367,0.22201246,0.50039345,-0.16816105,0.122899696,0.73447263,132,230,-70
94,31882,Santee Gold,Santee_Gold,150,1,9.297394461,96,06-09-2022,0.22970401,0.16627742,0.37816992,-0.098441,0.32570612,0.33144623,-0.0030490542,-0.3340342,-0.20082638,0.3919295,0.17289339,0.3046782,0.134492,132,228,-68
95,31883,Carolina Gold,Santee_Gold,150,1,3.966161795,92,06-09-2022,0.25564528,0.16972917,-0.11170821,0.389798,0.8620921,0.19190323,-0.35918862,-0.23533842,0.05685276,0.45521736,-0.06548128,0.22247738,0.5324454,132,224,-64
96,31884,Charleston Gold,Santee_Gold,150,2,6.544310351,91,06-09-2022,0.25489956,0.10253273,-0.047781758,0.25965777,0.81915975,0.12190097,-0.24183455,-0.22274141,0.119596906,0.3676965,-0.12869622,0.17650251,0.4568443,132,223,-63
97,31885,Carolina Gold,Santee_Gold,150,2,3.447090728,92,06-09-2022,0.19874479,0.13556072,0.0625769,0.2795612,0.535652,0.18877845,-0.2698482,-0.23758179,-0.08239081,0.46250144,0.06652626,0.17935818,0.36381975,132,224,-64
98,31886,RoyJ,Santee_Gold,150,2,14.41641023,98,06-09-2022,0.2945299,0.2174671,-0.23548254,0.5330603,1.0454886,0.2180858,-0.4673418,-0.25084138,0.091713406,0.49520075,-0.12305371,0.25927895,0.68208414,132,230,-70
99,31887,Santee Gold,Santee_Gold,150,2,9.360485971,96,06-09-2022,0.24335468,0.18862069,-0.08347279,0.38956365,0.78200555,0.24549045,-0.37314624,-0.24042204,-0.02813557,0.5014978,-0.030208811,0.25089064,0.53560734,132,228,-68
100,31888,Charleston Gold,Santee_Gold,150,3,6.81388317,91,06-09-2022,0.23634103,0.11920107,-0.3091114,0.58721197,1.0367562,0.0313952,-0.43262547,-0.15501119,0.22916782,0.4232369,-0.17467628,0.10495405,0.6267184,132,223,-63
101,31889,Santee Gold,Santee_Gold,150,3,9.211360582,96,06-09-2022,0.22436164,0.20760469,0.010525062,0.3777705,0.62301207,0.28520784,-0.36656836,-0.26890945,-0.15058988,0.58492327,0.12164188,0.28435627,0.49190715,132,228,-68
102,31890,Carolina Gold,Santee_Gold,150,3,2.733009538,93,06-09-2022,0.19214426,0.11592216,0.09613086,0.2854714,0.40743575,0.11785363,-0.2194831,-0.2060527,-0.08346821,0.46276093,0.13404971,0.12453665,0.27867654,132,225,-65
103,31891,RoyJ,Santee_Gold,150,3,14.94408468,98,06-09-2022,0.19609378,0.12817793,-0.2533364,0.6118446,0.8541969,0.057629142,-0.44773325,-0.16133228,0.122989446,0.48099,-0.057551563,0.09733919,0.564662,132,230,-70
